자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
어진동_청사시외버스정류장건너편BRT1,무인대여소,,세종특별자치시 어진동 535,36.50337546,127.2602834,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
어진동_청사시외버스정류장건너편BRT2,무인대여소,,세종특별자치시 어진동 534,36.50377013,127.2601821,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
어진동_건설청건너편BRT1,무인대여소,,세종특별자치시 어진동 533,36.50583394,127.2614267,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
어진동_건설청건너편BRT2,무인대여소,,세종특별자치시 어진동 533,36.50583394,127.2614267,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
어진동_인사혁신처앞BRT,무인대여소,,세종특별자치시 어진동 532-1,36.50737811,127.261554,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
도담동_도램803동앞BRT,무인대여소,,세종특별자치시 도담동 848,36.51114254,127.2584044,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
새롬동_크리스마스빌딩앞,무인대여소,,세종특별자치시 새롬동 341-76,36.484322,127.252138,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
도담동_한신휴시티우측,무인대여소,,세종특별자치시 도담동 662,36.51430543,127.2586021,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
도담동_도램상가앞BRT2,무인대여소,,세종특별자치시 도담동 660,36.51430543,127.2586021,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
새롬동_새롬고북측,무인대여소,,세종특별자치시 새롬동 산31,36.486916,127.248985,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온214동,무인대여소,,세종특별자치시 다정동 산33-2,36.493701,127.240966,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온210동앞 공원,무인대여소,,세종특별자치시 다정동 342,36.494065,127.242918,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_별찌뜰근린공원,무인대여소,,세종특별자치시 다정동 385-1,36.499373,127.239875,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
도담동_도램1002동앞BRT,무인대여소,,세종특별자치시 도담동 402,36.51380382,127.259194,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
어진동_건설청앞BRT,무인대여소,,세종특별자치시 어진동 560,36.50491252,127.2624411,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
어진동_정부세종청사안내동앞BRT,무인대여소,,세종특별자치시 어진동 494,36.50315781,127.2606571,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
소담동_새샘203동앞,무인대여소,,세종특별자치시 소담동 32-103,36.47963948,127.3018996,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
소담동_지엘플렉스1(입구)2,무인대여소,,세종특별자치시 소담동 582,36.485021,127.301747,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
소담동_새샘907동앞,무인대여소,,세종특별자치시 소담동 286-7,36.488752,127.299684,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온302동앞,무인대여소,,세종특별자치시 다정동 산29,36.49578199,127.2435873,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온325동옆 로터리,무인대여소,,세종특별자치시 다정동 307,36.496255,127.244723,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온610동옆,무인대여소,,세종특별자치시 다정동 산 26,36.497532,127.244926,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온201동앞,무인대여소,,세종특별자치시 다정동 산28,36.49655699,127.2422971,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온510동앞 공원,무인대여소,,세종특별자치시 다정동 38,36.494778,127.246459,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온616동앞,무인대여소,,세종특별자치시 다정동 4-3,36.496976,127.248791,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온801동앞,무인대여소,,세종특별자치시 다정동 17,36.495699,127.250118,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온1201동앞,무인대여소,,세종특별자치시 다정동 363-77,36.49262202,127.2550455,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_가온1001동앞,무인대여소,,세종특별자치시 다정동 363-72,36.492507,127.254081,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_포레뷰앞BRT,무인대여소,,세종특별자치시 나성동 736,36.49063835,127.2559617,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_다정센타프라자앞,무인대여소,,세종특별자치시 다정동 981,36.495532,127.248722,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
다정동_리치타워앞,무인대여소,,세종특별자치시 다정동 363-183,36.493768,127.249401,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
보람동_호려울805동앞,무인대여소,,세종특별자치시 보람동 633-10,36.478607,127.295283,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
세종전통문화체험관 임시버스정류장,무인대여소,,세종특별자치시 세종동 794,36.5038946,127.285233,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
어진동 한뜰마을 5단지 대로변,무인대여소,,세종특별자치시 어진동 682,36.4975344,127.2565252,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동 836 도시상징광장,무인대여소,,세종특별자치시 나성동 836,36.4856009,127.2633784,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
조치원 세종시보건환경연구원,무인대여소,,세종특별자치시 조치원읍 봉산리 59,36.60265978,127.2832702,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
"호수공원,중앙공원",무인대여소,,세종특별자치시 중앙공원로 60,36.4975815,127.277401,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
"호수공원, 중앙공원",무인대여소,,세종특별자치시 중앙공원로 60,36.4923742,127.2724094,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
한솔동_첫마을6단지 상가옆,무인대여소,,세종특별자치시 한솔동 1237,36.474746,127.254865,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
한솔동_첫마을6단지 정류장,무인대여소,,세종특별자치시 한솔동 1229,36.475209,127.253187,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
반곡동_새샘512동 건너편BRT 1,무인대여소,,세종특별자치시 반곡동 203-278,36.48137169,127.3079731,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
소담동_새샘215동앞BRT,무인대여소,,세종특별자치시 소담동 333-32,36.482212,127.297462,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
소담동_새샘309동앞BRT,무인대여소,,세종특별자치시 소담동 333-18,36.482649,127.297137,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_LH분양홍보관건너편2,무인대여소,,세종특별자치시 나성동 59-4,36.48118113,127.2691205,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_LH분양홍보관건너편1,무인대여소,,세종특별자치시 나성동 182-5,36.482087,127.268605,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_LH분양홍보관,무인대여소,,세종특별자치시 나성동 97-2,36.48142945,127.2687091,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_세종예술의전당 앞,무인대여소,,세종특별자치시 나성동 246-1,36.48546457,127.2660465,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_나릿재202동건너편,무인대여소,,세종특별자치시 나성동 696-4,36.48519056,127.2621038,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_나릿재202동앞,무인대여소,,세종특별자치시 나성동 684-11,36.487162,127.2652783,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
어진동_지방자치회관건너편,무인대여소,,세종특별자치시 어진동 671,36.49509738,127.2621649,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
소담동_새샘803동앞BRT1,무인대여소,,세종특별자치시 소담동 332-4,36.487204,127.301409,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
소담동_새샘803동건너편BRT2,무인대여소,,세종특별자치시 소담동 332-4,36.487034,127.302012,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
소담동_새샘803동건너편BRT3,무인대여소,,세종특별자치시 소담동 119,36.487293,127.302129,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
반곡동_국토연구원앞,무인대여소,,세종특별자치시 반곡동 771-124,36.49176263,127.3000069,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
반곡동_국책연구단지뒤 BRT1(시청방향),무인대여소,,세종특별자치시 반곡동 산56,36.492532,127.304452,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
한솔동_주민센터,무인대여소,,세종특별자치시 한솔동 1230,36.47935735,127.2548682,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
한솔동_첫마을 404동앞,무인대여소,,세종특별자치시 한솔동 1229,36.481052,127.253419,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
한솔동_첫마을 402동앞,무인대여소,,세종특별자치시 한솔동 1229,36.480223,127.251569,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
한솔동_첫마을1단지,무인대여소,,세종특별자치시 한솔동 1231,36.482133,127.259645,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
한솔동_첫마을3단지,무인대여소,,세종특별자치시 한솔동 1232,36.479792,127.260369,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_한솔동금강프라자1,무인대여소,,세종특별자치시 나성동 724,36.48137667,127.2606046,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_한솔동금강프라자2,무인대여소,,세종특별자치시 나성동 723,36.47932537,127.2624714,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
새롬동_새뜸정문 102동앞,무인대여소,,세종특별자치시 새롬동 산77,36.482801,127.248515,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
새롬동_새뜸5단지,무인대여소,,세종특별자치시 새롬동 341-114,36.483183,127.251107,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
새롬동_새뜸8단지건너편,무인대여소,,세종특별자치시 새롬동 341-77,36.484625,127.253073,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
새롬동_새뜸프라자앞,무인대여소,,세종특별자치시 새롬동 341-106,36.48419369,127.2519825,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
새롬동_복합커뮤니티센터 옆,무인대여소,,세종특별자치시 새롬동 산75,36.4856388,127.2527453,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
